Date,Open,High,Low,Close,Adj Close,Volume,Return_Open_1,Return_High_1,Return_Low_1,Return_Close_1,MA_Close_5,MA_Close_10,Vol_Close_5,Vol_High_5,Rolling_High_5,Rolling_Low_5,HL_Ratio_5,Close_vs_MA5,RSI_14,MACD,MA_Close_5_lag,Vol_Close_5_lag,HL_Ratio_5_lag,Close_vs_MA5_lag,RSI_14_lag,MACD_lag,Target
2020-05-06,0.642454,0.673891,0.622584,0.622584,0.622584,2677563,-0.046011522927061156,-0.017957954807100954,-0.006249012368734829,-0.029996712560977266,0.6654646,0.6726667,0.03584829508219346,0.030794280567987633,0.748981,0.618434,0.20968576127879926,-0.06443708651068736,43.40427565248139,-0.0365640799140835,0.6867066000000001,0.035553323576003534,0.20339587776958942,-0.06534027778384544,54.4562778424831,-0.034930962456722225,-0.015429243282834128
2020-05-07,0.622584,0.632268,0.573376,0.612978,0.612978,3355830,-0.03092828435965835,-0.06176518160948872,-0.07903833057065396,-0.015429243282834128,0.644885,0.6767272999999999,0.028444398789568857,0.036551447327020134,0.729801,0.573376,0.25518860383243774,-0.04947703854175556,48.45526685827801,-0.03819319382040254,0.6654646,0.03584829508219346,0.20968576127879926,-0.06443708651068736,43.40427565248139,-0.0365640799140835,-0.013142396627611535
2020-05-08,0.612978,0.636618,0.589852,0.604922,0.604922,2488195,-0.015429243282834128,0.006879993926625995,0.028735070878446334,-0.013142396627611535,0.6299623999999999,0.6710902,0.025096484839515508,0.031829251511776326,0.705812,0.573376,0.21893070511570087,-0.0397490389902635,46.880373163548455,-0.039676958917143734,0.644885,0.028444398789568857,0.25518860383243774,-0.04947703854175556,48.45526685827801,-0.03819319382040254,-0.0006529767474152423
2020-05-09,0.604042,0.625429,0.588448,0.604527,0.604527,2128503,-0.014578010956347625,-0.01757568903172704,-0.002380258098641815,-0.0006529767474152423,0.6173696,0.6569589,0.015532264010762794,0.027274356940171985,0.686214,0.573376,0.18665502119839145,-0.020802125663459847,45.793693467118786,-0.040418803834338046,0.6299623999999999,0.025096484839515508,0.21893070511570087,-0.0397490389902635,46.880373163548455,-0.039676958917143734,-0.11164596453094737
2020-05-10,0.604461,0.612303,0.513081,0.537034,0.537034,2327581,0.000693660374609809,-0.020987194389770814,-0.1280775871444885,-0.11164596453094737,0.5964090000000001,0.6415578,0.033997890022765334,0.023039529415764995,0.673891,0.513081,0.2994410037353315,-0.09955416501092385,40.54800674209934,-0.045923465193002166,0.6173696,0.015532264010762794,0.18665502119839145,-0.020802125663459847,45.793693467118786,-0.040418803834338046,-0.040520711910232925
2020-05-11,0.536255,0.57186,0.505194,0.515273,0.515273,2098481,-0.11283771823161459,-0.06605063179504266,-0.015371841872920606,-0.040520711910232925,0.5749468,0.6202057,0.04532718784239827,0.02617345936822051,0.636618,0.505194,0.2550570280220388,-0.10379012458196135,44.04639513860359,-0.05144880995898682,0.5964090000000001,0.033997890022765334,0.2994410037353315,-0.09955416501092385,40.54800674209934,-0.045923465193002166,0.045224570276339096
2020-05-12,0.513391,0.559759,0.505251,0.538576,0.538576,2198625,-0.04263643229433757,-0.021160773615920028,0.00011282794332469059,0.045224570276339096,0.5600664,0.6024757000000001,0.041795774993413665,0.033700696071444596,0.636618,0.505194,0.2440212709069843,-0.03837116456191603,35.176062718190934,-0.0533325437789578,0.5749468,0.04532718784239827,0.2550570280220388,-0.10379012458196135,44.04639513860359,-0.05144880995898682,0.022199281067110242
2020-05-13,0.538372,0.564874,0.518038,0.550532,0.550532,2326446,0.048658819496251234,0.009137861115229913,0.025308213145545468,0.022199281067110242,0.5491884,0.5895754,0.03344687108385579,0.02990719512926403,0.625429,0.505194,0.2183978406341502,0.0024465192636988764,21.389647373170376,-0.05324687034698117,0.5600664,0.041795774993413665,0.2440212709069843,-0.03837116456191603,35.176062718190934,-0.0533325437789578,0.033760072075737634
2020-05-14,0.550532,0.580946,0.55011,0.569118,0.569118,2047897,0.02258661297392892,0.028452362827816425,0.061910516216957034,0.033760072075737634,0.5421066,0.5797380999999999,0.01974108400772538,0.020785132722690763,0.612303,0.505194,0.1882017437508566,0.04982673149524475,30.019500843944087,-0.051090301471820254,0.5491884,0.03344687108385579,0.2183978406341502,0.0024465192636988764,21.389647373170376,-0.05324687034698117,-0.01645704405764707
2020-05-15,0.569193,0.57462,0.547093,0.559752,0.559752,1850070,0.03389630393873549,-0.010889135995428048,-0.005484357673919646,-0.01645704405764707,0.5466502,0.5715296000000001,0.02086413763375016,0.008290430881435874,0.580946,0.505194,0.13533136103131374,0.023967429262808482,19.457453420638018,-0.04956560162408086,0.5421066,0.01974108400772538,0.1882017437508566,0.04982673149524475,30.019500843944087,-0.051090301471820254,0.0703311466506595
2020-05-16,0.558981,0.606534,0.554361,0.59912,0.59912,2300409,-0.017941190422229365,0.055539312937245476,0.013284761457375512,0.0703311466506595,0.5634196,0.5691832000000001,0.022933252643270317,0.018283761724543192,0.606534,0.505251,0.1690529443183336,0.06336378784124652,30.744899103508786,-0.04466571881888237,0.5466502,0.02086413763375016,0.13533136103131374,0.023967429262808482,19.457453420638018,-0.04956560162408086,0.023148951795967453
2020-05-17,0.595228,0.640196,0.589175,0.612989,0.612989,2936428,0.0648447800551361,0.055498949770334344,0.06280023306112806,0.023148951795967453,0.5783022,0.5691843000000001,0.026627985038302496,0.030347508069030683,0.640196,0.518038,0.19928253198670773,0.05998040470881838,38.14684193651812,-0.039211409284110044,0.5634196,0.022933252643270317,0.1690529443183336,0.06336378784124652,30.744899103508786,-0.04466571881888237,0.06473362491007174
2020-05-18,0.612682,0.674393,0.609649,0.65267,0.65267,3314359,0.029323217321765727,0.05341645371105104,0.034750286417448116,0.06473362491007174,0.5987297999999999,0.5739590999999999,0.037111823617279396,0.04190372534990057,0.674393,0.547093,0.19504496912681749,0.09009105609909529,47.596701119193646,-0.03132580028354359,0.5783022,0.026627985038302496,0.19928253198670773,0.05998040470881838,38.14684193651812,-0.039211409284110044,-0.04323164845940524
2020-05-19,0.650974,0.65448,0.611248,0.624454,0.624454,2380263,0.062498979894953836,-0.029527293432761118,0.0026228206722228972,-0.04323164845940524,0.609797,0.5759518,0.03421114948375828,0.039659661102938185,0.674393,0.547093,0.20385809042779768,0.024035867673996236,47.204487486692244,-0.027041476419469634,0.5987297999999999,0.037111823617279396,0.19504496912681749,0.09009105609909529,47.596701119193646,-0.03132580028354359,-0.07254017109346718
2020-05-20,0.622475,0.626656,0.575283,0.579156,0.579156,2302926,-0.04377901421562159,-0.042513140202909125,-0.05883863832683301,-0.07254017109346718,0.6136777999999999,0.580164,0.0275711661378342,0.025930687133200226,0.674393,0.554361,0.20725331344231956,-0.0562539495481178,43.55579693370608,-0.026990163119474775,0.609797,0.03421114948375828,0.20385809042779768,0.024035867673996236,47.204487486692244,-0.027041476419469634,0.051383392384780575
2020-05-21,0.579692,0.613789,0.543346,0.608915,0.608915,2863017,-0.06873047110325718,-0.020532796302915733,-0.05551528552034389,0.051383392384780575,0.6156368000000001,0.5895282,0.026609411524873203,0.023662010073109092,0.674393,0.543346,0.2152139461172742,-0.010918450618936593,49.43112288473762,-0.024268442863131456,0.6136777999999999,0.0275711661378342,0.20725331344231956,-0.0562539495481178,43.55579693370608,-0.026990163119474775,0.04920226961070098
2020-05-22,0.605239,0.676432,0.58283,0.638875,0.638875,3411419,0.04406995438957237,0.1020595025326293,0.07266824454399216,0.04920226961070098,0.620814,0.5995581000000001,0.02842195112056972,0.028134968588927202,0.676432,0.543346,0.2083130502837019,0.0290924495903766,54.479157597009056,-0.019469505991487668,0.6156368000000001,0.026609411524873203,0.2152139461172742,-0.010918450618936593,49.43112288473762,-0.024268442863131456,-0.0404523576599491
2020-05-23,0.637415,0.638849,0.588247,0.613031,0.613031,2638524,0.05316246970205156,-0.05556064763346505,0.009294305372063905,-0.0404523576599491,0.6128861999999999,0.6058079999999999,0.022151464459490143,0.024405594618855657,0.676432,0.543346,0.2170950571830789,0.00023625919461078837,51.051278247539926,-0.01754941008360167,0.620814,0.02842195112056972,0.2083130502837019,0.0290924495903766,54.479157597009056,-0.019469505991487668,-0.10436340087206027
2020-05-24,0.613289,0.613289,0.548432,0.549053,0.549053,2786816,-0.03784975251602172,-0.04000945450333338,-0.0676841530853535,-0.10436340087206027,0.5978060000000001,0.6038015,0.03452010564873834,0.026053587843134246,0.676432,0.543346,0.24239190023549645,-0.08155321291522677,51.49883400466398,-0.02094872628017419,0.6128861999999999,0.022151464459490143,0.2170950571830789,0.00023625919461078837,51.051278247539926,-0.01754941008360167,0.09435154711840198
2020-05-25,0.54857,0.650138,0.538064,0.600857,0.600857,4509580,-0.10552773651573724,0.06008423434954813,-0.01890480497126361,0.09435154711840198,0.6021462,0.607912,0.03291599230161619,0.026554799515340254,0.676432,0.538064,0.23028441043376385,-0.0021410082800489283,59.92881472337977,-0.01924076345663217,0.5978060000000001,0.03452010564873834,0.24239190023549645,-0.08155321291522677,51.49883400466398,-0.02094872628017419,-0.04585117590375075
2020-05-26,0.599104,0.612353,0.566463,0.573307,0.573307,2689697,0.09211951072789246,-0.058118430240964164,0.052779966695411816,-0.04585117590375075,0.5950246,0.6053306999999999,0.03487888712100856,0.026894457862167705,0.676432,0.538064,0.24135062017383363,-0.03649865904703775,53.98991349500844,-0.019881068783411227,0.6021462,0.03291599230161619,0.23028441043376385,-0.0021410082800489283,59.92881472337977,-0.01924076345663217,0.03083513719525485
2020-05-27,0.573307,0.611087,0.571443,0.590985,0.590985,2536916,-0.04305930189082356,-0.0020674349599005626,0.00879139502491775,0.03083513719525485,0.5854466,0.6031302999999999,0.0250045867552347,0.018126479338247296,0.650138,0.538064,0.189639330947486,0.00946012838745669,54.58695519064217,-0.018745956788341567,0.5950246,0.03487888712100856,0.24135062017383363,-0.03649865904703775,53.98991349500844,-0.019881068783411227,-0.026785789825460902
2020-05-28,0.590884,0.592398,0.566948,0.575155,0.575155,2662788,0.030658966312987552,-0.030583206646516887,-0.007866051382202645,-0.026785789825460902,0.5778713999999999,0.5953788,0.01974219508565498,0.02101866493143418,0.650138,0.538064,0.19485877719918981,-0.004700699844290557,50.688839140029344,-0.01890578691427458,0.5854466,0.0250045867552347,0.189639330947486,0.00946012838745669,54.58695519064217,-0.018745956788341567,0.007406699063730719
2020-05-29,0.574699,0.593405,0.566858,0.579415,0.579415,2066857,-0.027391163070924252,0.00169987069503945,-0.00015874471732863418,0.007406699063730719,0.5839437999999999,0.5908749,0.011688983925049228,0.023374136448217692,0.650138,0.538064,0.19342612807745743,-0.00775554085855501,52.27005622323046,-0.01847573032445826,0.5778713999999999,0.01974219508565498,0.19485877719918981,-0.004700699844290557,50.688839140029344,-0.01890578691427458,0.014701034664273492
2020-05-30,0.581355,0.602489,0.56705,0.587933,0.587933,2449095,0.011581714949912903,0.015308263327744277,0.00033870916525846156,0.014701034664273492,0.581359,0.5917526,0.007793920836142723,0.009426952890509899,0.612353,0.566463,0.07805311149399674,0.011307986975345852,48.609429576501896,-0.017248743191987326,0.5839437999999999,0.011688983925049228,0.19342612807745743,-0.00775554085855501,52.27005622323046,-0.01847573032445826,-0.030464355632359486
2020-05-31,0.587903,0.593997,0.569245,0.570022,0.570022,1892967,0.011263341675912307,-0.014094863142729668,0.0038709108544219147,-0.030464355632359486,0.580702,0.5878633000000001,0.008725185212937294,0.008025921330282924,0.611087,0.566858,0.07759174207311309,-0.018391533006602345,44.712235439479976,-0.017519659333874893,0.581359,0.007793920836142723,0.07805311149399674,0.011307986975345852,48.609429576501896,-0.017248743191987326,0.013110020315005301
2020-06-01,0.573472,0.587839,0.567348,0.577495,0.577495,2159877,-0.02454656635533408,-0.010367055725870664,-0.003332484255461247,0.013110020315005301,0.578004,0.5817253,0.0065700869096276164,0.005313619369119987,0.602489,0.566858,0.06169923549121652,-0.000880616743136664,39.95198875103922,-0.016936124580836598,0.580702,0.008725185212937294,0.07759174207311309,-0.018391533006602345,44.712235439479976,-0.017519659333874893,-0.022209716101438116
2020-06-02,0.577142,0.589725,0.552294,0.564669,0.564669,1295757,0.006399614976842919,0.0032083614731245364,-0.026533979145075003,-0.022209716101438116,0.5759068,0.5768891,0.00894955798908865,0.005642590185356958,0.602489,0.552294,0.08889278497668564,-0.019513226792946536,41.666178778830684,-0.01730909165944383,0.578004,0.0065700869096276164,0.06169923549121652,-0.000880616743136664,39.95198875103922,-0.016936124580836598,0.03887587241375031
2020-06-03,0.564669,0.591025,0.564461,0.586621,0.586621,877446,-0.02161166575989976,0.0022044173131543815,0.022029933332609154,0.03887587241375031,0.577348,0.5806458999999999,0.01015479788080786,0.005751003738469166,0.602489,0.552294,0.08556631965101846,0.016061370265420427,51.113039484945254,-0.015652891032604033,0.5759068,0.00894955798908865,0.08889278497668564,-0.019513226792946536,41.666178778830684,-0.01730909165944383,0.001155771784508341
2020-06-04,0.586867,0.59164,0.564518,0.587299,0.587299,901641,0.03931152586736664,0.0010405651199188396,0.00010098129011565677,0.001155771784508341,0.5772212000000001,0.5792900999999999,0.009992240299355278,0.0022852770510125376,0.593997,0.552294,0.07100812363038256,0.017459164701504326,46.47099542222019,-0.014122831954224035,0.577348,0.01015479788080786,0.08556631965101846,0.016061370265420427,51.113039484945254,-0.015652891032604033,0.12575536481417476
2020-06-05,0.587299,0.698279,0.577925,0.661155,0.661155,4322092,0.000736112270752978,0.18024305320803177,0.023749464144633223,0.12575536481417476,0.5954478,0.5880749,0.03785296893507902,0.04842011565248371,0.698279,0.552294,0.22080298870915296,0.11034921952856336,53.18142095853872,-0.006871477041484941,0.5772212000000001,0.009992240299355278,0.07100812363038256,0.017459164701504326,46.47099542222019,-0.014122831954224035,-0.05855207931574302
2020-06-06,0.661071,0.661619,0.611781,0.622443,0.622443,1604055,0.12561233715705278,-0.05250050481254631,0.05858199593372842,-0.05855207931574302,0.6044374,0.5912207,0.03786080520538429,0.05052636901460372,0.698279,0.552294,0.23453553176756753,0.029789023644135826,51.2963258829946,-0.004200045391430263,0.5954478,0.03785296893507902,0.22080298870915296,0.11034921952856336,53.18142095853872,-0.006871477041484941,-0.0094225495346562
2020-06-07,0.622443,0.624444,0.593398,0.616578,0.616578,716785,-0.05843245279251396,-0.056187926888435734,-0.030048334289557926,-0.0094225495346562,0.6148192,0.595363,0.03066236274653423,0.04643636708766,0.698279,0.564461,0.21703336804102644,0.002860678391305882,61.07283061069877,-0.0025270428691205327,0.6044374,0.03786080520538429,0.23453553176756753,0.029789023644135826,51.2963258829946,-0.004200045391430263,0.08390665901151208
2020-06-08,0.615078,0.679001,0.61331,0.668313,0.668313,1440234,-0.011832408750680713,0.08736892339425147,0.03355589334645557,0.08390665901151208,0.6311576000000001,0.6042528,0.03351288386277796,0.042898000189984686,0.698279,0.564518,0.20014723639971094,0.05886865657642404,61.06401962971225,0.002939520849146393,0.6148192,0.03066236274653423,0.21703336804102644,0.002860678391305882,61.07283061069877,-0.0025270428691205327,-0.015428399567268734
2020-06-09,0.667784,0.668088,0.627242,0.658002,0.658002,988327,0.08568994501510382,-0.016072141278142375,0.0227160815900604,-0.015428399567268734,0.6452981999999999,0.6112597,0.02392548701071803,0.027207555617878274,0.698279,0.577925,0.1829082586375117,0.019686712282786623,64.7241876879748,0.006366412413610245,0.6311576000000001,0.03351288386277796,0.20014723639971094,0.05886865657642404,61.06401962971225,0.002939520849146393,-0.019961945404421276
2020-06-10,0.658038,0.670043,0.633404,0.644867,0.644867,1096203,-0.01459453955171138,0.002926261211097999,0.009823959492508475,-0.019961945404421276,0.6420406,0.6187441999999999,0.02227893485559931,0.021166744470984104,0.679001,0.593398,0.13274520172376628,0.004402213816384837,59.517702835421204,0.007930940990741542,0.6452981999999999,0.02392548701071803,0.1829082586375117,0.019686712282786623,64.7241876879748,0.006366412413610245,-0.110294060635759
2020-06-11,0.644888,0.650535,0.570082,0.573742,0.573742,1122221,-0.01998364836073296,-0.029114549364742382,-0.09997095060972143,-0.110294060635759,0.6323003999999999,0.6183688999999999,0.038051541063405615,0.021614137102830056,0.679001,0.570082,0.18983968403916743,-0.09261167634877332,49.791196871942944,0.0033925409757790126,0.6420406,0.02227893485559931,0.13274520172376628,0.004402213816384837,59.517702835421204,0.007930940990741542,0.035080227698164
2020-06-12,0.574059,0.604653,0.56992,0.593869,0.593869,940323,-0.10983147461264596,-0.07052964098780232,-0.0002841696457702497,0.035080227698164,0.6277586,0.6212889,0.041588213526190874,0.02969408926032139,0.679001,0.56992,0.18367855537163919,-0.05398508280093661,52.0402344279326,0.0014037256822809763,0.6323003999999999,0.038051541063405615,0.18983968403916743,-0.09261167634877332,49.791196871942944,0.0033925409757790126,0.02538270224578153
2020-06-13,0.593948,0.611439,0.585485,0.608943,0.608943,764757,0.03464626458256041,0.011222965899449698,0.02731085064570475,0.02538270224578153,0.6158846,0.6235210999999999,0.03508107068349039,0.031076990021556623,0.670043,0.56992,0.16442097207784648,-0.011270942640877801,52.9117467708853,0.0010320245186311583,0.6277586,0.041588213526190874,0.18367855537163919,-0.05398508280093661,52.0402344279326,0.0014037256822809763,-0.03590812276354281
2020-06-14,0.610927,0.618258,0.580899,0.587077,0.587077,873416,0.028586677621609914,0.011152379877632962,-0.00783282236094858,-0.03590812276354281,0.6016996,0.6234989000000001,0.02726104084219921,0.02804071473411342,0.670043,0.56992,0.17054492000197602,-0.02430216008121,52.33799882106186,-0.0010152516012498225,0.6158846,0.03508107068349039,0.16442097207784648,-0.011270942640877801,52.9117467708853,0.0010320245186311583,-0.027999734276764297
2020-06-15,0.588373,0.591897,0.547287,0.570639,0.570639,942666,-0.03691766774099027,-0.04263753966790558,-0.05786203797906363,-0.027999734276764297,0.586854,0.6144472999999999,0.015588735067350996,0.021944278429693608,0.650535,0.547287,0.18093400556218556,-0.027630381662219206,49.08268664704309,-0.003918966491740616,0.6016996,0.02726104084219921,0.17054492000197602,-0.02430216008121,52.33799882106186,-0.0010152516012498225,0.026175918575491647
2020-06-16,0.570579,0.589828,0.568689,0.585576,0.585576,652020,-0.030242720179206196,-0.0034955406092613875,0.03910562465397503,0.026175918575491647,0.5892207999999999,0.6107606,0.013908043291565423,0.01228111112643767,0.618258,0.547287,0.12119861469732368,-0.006185796563868529,52.78158436022362,-0.004957740648202202,0.586854,0.015588735067350996,0.18093400556218556,-0.027630381662219206,49.08268664704309,-0.003918966491740616,-0.0068547891307020135
2020-06-17,0.585497,0.590129,0.565117,0.581562,0.581562,673274,0.02614537163127297,0.0005103182622730622,-0.006281113227089006,-0.0068547891307020135,0.5867594,0.607259,0.013968658464579136,0.013511929902863975,0.618258,0.547287,0.12203513984751412,-0.00885780440841688,49.293185012560336,-0.0060353017035700285,0.5892207999999999,0.013908043291565423,0.12119861469732368,-0.006185796563868529,52.78158436022362,-0.004957740648202202,0.06773826350414905
2020-06-18,0.581582,0.650309,0.579285,0.620956,0.620956,1349341,-0.006686626916961149,0.10197770318015215,0.02507091451858654,0.06773826350414905,0.589162,0.6025233,0.018900572650056315,0.026477081744405204,0.650309,0.547287,0.1659086956241667,0.05396478387947634,54.243309824528666,-0.003668225018133797,0.5867594,0.013968658464579136,0.12203513984751412,-0.00885780440841688,49.293185012560336,-0.0060353017035700285,0.10206198184734523
2020-06-19,0.622407,0.836398,0.620384,0.684332,0.684332,6577471,0.07019646412715662,0.2861547356718113,0.07094780634748007,0.10206198184734523,0.6086130000000001,0.6051563,0.046341669305281344,0.10643168768604556,0.836398,0.547287,0.42247184115312447,0.12441239342570731,53.001354539780216,0.0032837607042807138,0.589162,0.018900572650056315,0.1659086956241667,0.05396478387947634,54.243309824528666,-0.003668225018133797,-0.05953396889229208
2020-06-20,0.682523,0.688583,0.625626,0.643591,0.643591,1714405,0.0965863173132692,-0.17672806486863912,0.008449605405684171,-0.05953396889229208,0.6232034000000001,0.6050287000000001,0.04274119266936819,0.10151696631253299,0.836398,0.565117,0.42151148788593995,0.03271419892766936,52.724288783886145,0.005443057088459935,0.6086130000000001,0.046341669305281344,0.42247184115312447,0.12441239342570731,53.001354539780216,0.0032837607042807138,0.04592668325069799
2020-06-21,0.646135,0.748542,0.63688,0.673149,0.673149,2238347,-0.05331395425502141,0.08707592258304388,0.017988382835751687,0.04592668325069799,0.640718,0.6149694,0.04138892927462666,0.09433045408933419,0.836398,0.565117,0.4030029012893134,0.050616651943600655,56.8682299292671,0.00943068750810494,0.6232034000000001,0.04274119266936819,0.42151148788593995,0.03271419892766936,52.724288783886145,0.005443057088459935,0.07977282889820834
2020-06-22,0.672577,0.743113,0.645877,0.726848,0.726848,1620388,0.04092333645445606,-0.007252766043855945,0.014126680065318479,0.07977282889820834,0.6697752,0.6282673000000001,0.040464534072444734,0.07043594200051571,0.836398,0.579285,0.3537369573831116,0.0852118740735699,57.072946748994056,0.01673110806471456,0.640718,0.04138892927462666,0.4030029012893134,0.050616651943600655,56.8682299292671,0.00943068750810494,-0.025522530157612175
2020-06-23,0.726773,0.760633,0.700712,0.708297,0.708297,1327340,0.08057962136677291,0.023576495095631457,0.08490006611165897,-0.025522530157612175,0.6872434000000001,0.6382027000000001,0.0321108969089939,0.05303432813470946,0.836398,0.620384,0.30497658468128475,0.030634852222662046,55.95862902365917,0.02078029102998169,0.6697752,0.040464534072444734,0.3537369573831116,0.0852118740735699,57.072946748994056,0.01673110806471456,0.0405154899710151
2020-06-24,0.70853,0.800692,0.693501,0.736994,0.736994,2769054,-0.025101372780772,0.05266534583695416,-0.010290961193757161,0.0405154899710151,0.6977758,0.6531944,0.038847224813363876,0.04028060135226419,0.800692,0.625626,0.2375406041297486,0.05620458605758483,60.52646613208044,0.026005134765960558,0.6872434000000001,0.0321108969089939,0.30497658468128475,0.030634852222662046,55.95862902365917,0.02078029102998169,-0.032293342958015996
2020-06-25,0.7371,0.756705,0.69924,0.713194,0.713194,1751581,0.04032292210633281,-0.054936230160910815,0.00827540263099828,-0.032293342958015996,0.7116964,0.6674499,0.024337421397922037,0.022719998162412717,0.800692,0.63688,0.22968785491745577,0.0021042680558731597,67.86600114791733,0.02790374299482179,0.6977758,0.038847224813363876,0.2375406041297486,0.05620458605758483,60.52646613208044,0.026005134765960558,0.03918989783985848
2020-06-26,0.712531,0.751992,0.681532,0.741144,0.741144,1664662,-0.03333197666530993,-0.006228318829662772,-0.025324638178593827,0.03918989783985848,0.7252954,0.6830067000000001,0.014368676132477649,0.022259210262272067,0.800692,0.645877,0.20888653217188552,0.021851234683137433,68.49746919705095,0.03130289482091175,0.7116964,0.024337421397922037,0.22968785491745577,0.0021042680558731597,67.86600114791733,0.02790374299482179,-0.037234329630949
